0,1,2,3,4
895,40190040622024,2,5,235.0
896,40136100021024,7,8,235.0
897,40138160011000,6,1,235.0
898,40130609023002,9,4,235.0
899,40131167331034,8,7,235.0
900,40136115004014,8,9,235.0
901,40130927163004,4,9,235.0
902,40131138002001,3,8,235.0
903,40133200071008,7,3,235.0
906,40250014011054,5,7,235.0
907,40190005024008,1,2,235.0
908,40190005024009,1,2,235.0
909,40136112002009,9,8,235.0
910,40134226421007,6,3,235.0
915,40250016052039,5,7,235.0
916,40190041161027,2,5,235.0
917,40250014012040,5,7,235.0
918,40131166162019,9,8,235.0
919,40190045111005,5,1,235.0
920,40210008023212,1,2,235.0
921,40132168294029,5,3,235.0
923,40131032091018,8,3,235.0
926,40131111001023,3,8,235.0
927,40134214004003,6,3,235.0
928,40132168293047,5,3,235.0
929,40131032152022,8,3,235.0
932,40131167142000,6,7,235.0
933,40136142001000,9,8,235.0
936,40130506112042,7,4,235.0
937,40210008021220,1,2,235.0
938,40190019002009,1,5,235.0
939,40190006004015,5,1,235.0
941,40136100022052,8,7,235.0
942,40131167142017,6,7,235.0
943,40130506042166,7,2,235.0
944,40190006001000,1,5,235.0
945,40136100022049,8,7,235.0
946,40130506142008,4,7,235.0
947,40134201101000,3,5,235.0
948,40136100022053,8,7,235.0
949,40130405331000,4,9,235.0
950,40130506042174,7,2,235.0
951,40134226251014,6,3,235.0
952,40137233041095,7,2,235.0
953,40250014012038,5,7,235.0
954,40130506201040,7,4,235.0
955,40130610582056,7,4,235.0
956,40130610582055,7,4,235.0
957,40130506142035,7,4,235.0
958,40130506142033,7,4,235.0
959,40131042022005,8,9,235.0
960,40131042264018,8,9,235.0
961,40131056012017,9,8,235.0
962,40131060011003,9,8,235.0
963,40134202131065,3,6,235.0
964,40134202131000,3,6,235.0
965,40134202142008,3,6,235.0
966,40134202142009,3,6,235.0
970,40134201081042,3,5,235.0
971,40131067021007,9,8,235.0
972,40133199033009,6,3,235.0
973,40059451002076,7,5,235.0
974,40131051012016,3,8,235.0
975,40131051012030,3,8,235.0
976,40131051012019,3,8,235.0
977,40131051012015,3,8,235.0
982,40138128012016,6,1,235.0
983,40138128012015,6,1,235.0
984,40136131003000,8,5,235.0
985,40136131003001,8,5,235.0
986,40050013023115,5,7,235.0
987,40050013023113,5,7,235.0
988,40050013023114,5,7,235.0
989,40050013023116,5,7,235.0
990,40131166161013,9,8,235.0
991,40131166162012,9,8,235.0
992,40131166162013,9,8,235.0
994,40131166161018,8,9,235.0
995,40132168301011,8,3,235.0
996,40132168301010,8,3,235.0
997,40131051033037,3,8,235.0
999,40130405271012,4,7,235.0
1000,40136108002050,7,9,235.0
1001,40136108002043,7,9,235.0
1002,40136144003002,8,9,235.0
1003,40219413001184,2,7,235.0
1004,40131167141014,6,7,235.0
1005,40131167141017,6,7,235.0
1006,40131166141013,8,9,235.0
1007,40131166141006,8,9,235.0
1010,40210021071000,2,1,235.0
1011,40210021071005,1,2,235.0
1013,40131167282009,7,8,235.0
1014,40131167282003,7,8,235.0
1015,40131167282012,7,8,235.0
1016,40131167282011,7,8,235.0
1017,40131167282013,7,8,235.0
1018,40131167282014,7,8,235.0
1019,40131065011005,8,9,235.0
1021,40133199101000,7,6,235.0
1022,40130405395000,9,4,235.0
1024,40131086022004,9,8,235.0
1025,40134202144011,3,6,235.0
1026,40134202144012,3,6,235.0
1027,40134202144018,3,6,235.0
1028,40133200022005,7,8,235.0
1029,40133200021009,7,8,235.0
1030,40136100022068,7,8,235.0
1031,40132168302016,3,8,235.0
1032,40138130001036,2,1,235.0
1033,40131042054007,9,8,235.0
1034,40210021061022,2,1,235.0
1035,40131051033039,8,3,235.0
1036,40134210021001,3,6,235.0
1038,40190026022006,5,1,235.0
1041,40136143001015,9,8,235.0
1042,40136161003000,9,8,235.0
1043,40136161001000,9,8,235.0
1044,40138131001001,6,1,235.0
1045,40133199034001,6,3,235.0
1046,40133199034002,6,3,235.0
1047,40131129004003,8,9,235.0
1048,40131129004009,8,9,235.0
1049,40138104003001,7,6,235.0
1051,40131167271000,8,7,235.0
1052,40130405231033,4,9,235.0
1053,40130405321056,9,4,235.0
1054,40210020013002,1,2,235.0
1055,40210003112035,1,3,235.0
1056,40138104001000,7,6,235.0
1057,40131167311027,8,7,235.0
1058,40190044301009,2,1,235.0
1059,40190020002003,1,5,235.0
1060,40190024001006,5,2,197.0
1061,40190035023025,5,1,197.0
1062,40190028012001,1,5,197.0
1063,40190044043001,2,1,197.0
1066,40190041181075,2,5,197.0
1068,40190018012006,1,5,197.0
1069,40210020041004,1,2,197.0
1070,40210020041002,2,1,197.0
1071,40131167111002,6,7,197.0
1072,40131167111007,6,7,197.0
1073,40131167111008,6,7,197.0
1074,40133197071004,7,3,197.0
1075,40131167103009,7,6,197.0
1076,40130927111019,4,9,197.0
1079,40131144022033,9,8,197.0
1081,40131060011002,9,8,197.0
1082,40130405351000,7,9,197.0
1083,40130506142025,7,4,197.0
1084,40210008021203,2,1,197.0
1085,40210008021202,2,1,197.0
1086,40210020041090,2,1,197.0
1087,40050013021058,5,7,197.0
1088,40136131001005,8,5,197.0
1090,40250016053054,7,5,197.0
1091,40190040732008,5,2,197.0
1092,40199803001052,5,2,197.0
1093,40190047141004,1,5,197.0
1097,40190022022002,5,1,197.0
1098,40190054003052,1,2,197.0
1099,40190040732002,2,5,197.0
1100,40190040732003,2,5,197.0
1101,40190040732001,2,5,197.0
1102,40190040813016,2,5,197.0
1103,40159534042000,2,7,197.0
1106,40059451002037,7,5,197.0
1107,40059451003117,7,5,197.0
1109,40130506131031,7,4,197.0
1110,40130506132062,4,7,188.0
1111,40130506132057,4,7,187.0
1112,40130506132059,4,7,187.0
1113,40130506132060,4,7,187.0
1114,40059451001084,5,7,187.0
1115,40131095001024,4,9,187.0
1116,40130610591017,7,4,187.0
1117,40134201071015,3,5,187.0
1118,40134201071024,3,5,187.0
1119,40131167134009,6,7,187.0
1120,40131041001001,9,8,187.0
1126,40138104003000,6,7,187.0
1127,40138104001015,7,6,187.0
1128,40130506042116,2,7,187.0
1130,40130101043011,5,3,187.0
1132,40131138006003,3,8,187.0
1133,40131138006002,8,3,187.0
1134,40131138006011,3,8,187.0
1135,40131138006004,3,8,187.0
1136,40130927151000,4,9,187.0
1137,40136125002004,8,5,187.0
1138,40130405354025,7,9,187.0
1139,40190041172000,2,5,187.0
1141,40190054001008,1,2,187.0
1142,40190046141016,5,1,187.0
1143,40190047131021,5,1,187.0
1144,40190054001004,1,2,187.0
1145,40138159023001,1,6,187.0
1147,40131112012001,8,3,187.0
1149,40134205042018,3,6,187.0
1150,40131121002013,9,4,187.0
1151,40210003071007,3,5,187.0
1152,40050015001000,7,5,187.0
1153,40131166112081,8,7,187.0
1154,40131166112082,7,8,187.0
1155,40131166112079,7,8,187.0
1156,40130506132061,4,7,187.0
1157,40133197081003,8,3,187.0
1158,40133197071003,3,8,187.0
1159,40131166161019,8,9,187.0
1160,40131166161021,9,8,187.0
1162,40131172002040,8,3,187.0
1164,40210020013007,2,1,187.0
1165,40130405391023,7,4,187.0
1166,40130405391025,7,4,187.0
1169,40130405361000,4,9,187.0
1170,40131166212020,7,4,187.0
1171,40131095003003,4,9,187.0
1172,40134226253004,3,6,187.0
1173,40134202144034,6,3,187.0
1174,40134226253003,3,6,187.0
1175,40130405354026,7,9,187.0
1176,40131056012014,8,9,187.0
1177,40050015003071,5,7,187.0
1178,40190035031001,1,5,187.0
1181,40190033041022,5,1,187.0
1182,40190047252014,5,1,187.0
1183,40250014011002,7,5,187.0
1184,40190040622025,5,2,187.0
1186,40190040731018,5,2,160.0
1189,40159548024518,2,7,160.0
1190,40159548024517,2,7,160.0
1191,40159548024519,2,7,160.0
1193,40136183001004,9,8,160.0
1194,40136181001000,8,9,160.0
1195,40139413002037,5,3,160.0
1196,40139413002082,3,5,160.0
1198,40131130002012,9,8,160.0
1199,40138100001038,6,7,160.0
1200,40130609042001,4,9,160.0
1202,40130609042002,4,9,160.0
1204,40138174001028,2,6,160.0
1205,40130506201041,7,4,160.0
1206,40134226322020,6,3,160.0
1207,40131166121041,4,8,160.0
1208,40210024003039,1,5,160.0
1209,40210024001005,1,5,160.0
1210,40210024001001,1,5,160.0
1212,40134226261024,3,6,160.0
1216,40190043332000,2,1,160.0
1217,40190041312000,2,5,160.0
1219,40190021003014,1,5,160.0
1220,40190033041028,5,1,160.0
1221,40190024003008,2,5,160.0
1222,40190003002047,2,1,160.0
1223,40190040611022,5,2,160.0
1226,40131166112078,7,8,160.0
1227,40130610316001,7,4,160.0
1228,40131166121031,4,8,160.0
1231,40134202142019,3,6,160.0
1232,40134202142022,3,6,160.0
1233,40138148011035,1,6,160.0
1234,40138148022000,1,6,160.0
1235,40138175001004,6,2,160.0
1237,40130506193048,4,7,160.0
1238,40130506193044,4,7,160.0
1239,40130506193049,4,7,160.0
1240,40130506193055,4,7,160.0
1241,40130506193047,7,4,160.0
1242,40210023001195,1,5,160.0
1243,40210023001198,1,5,160.0
1244,40210023001204,1,5,160.0
1245,40130405391036,4,7,160.0
1246,40131173002002,9,8,160.0
1247,40131173002003,9,8,160.0
1248,40131138002006,3,8,160.0
1249,40133197101000,3,8,160.0
1250,40134226321006,3,6,160.0
1251,40130304011057,8,5,160.0
1252,40131129001028,9,8,160.0
1253,40210003191001,6,1,160.0
1254,40133199041032,6,3,160.0
1255,40137233041210,7,2,160.0
1257,40190041154000,2,5,160.0
1258,40190041152000,2,5,160.0
1261,40131162022001,8,3,160.0
1262,40131162022002,8,3,160.0
1263,40139413002083,3,5,160.0
1266,40190046183012,5,1,160.0
1267,40190046183013,5,1,160.0
1268,40190046183014,5,1,160.0
1271,40190002003003,2,1,160.0
1272,40131173001023,4,9,160.0
1274,40130931061005,4,9,160.0
1275,40130405392003,4,7,160.0
1276,40131145003000,9,4,152.0
1277,40159548024388,2,7,152.0
1278,40131067013001,9,8,151.0
1279,40130405391039,4,7,151.0
1280,40130405392001,7,4,151.0
1281,40134226253013,3,6,151.0
1282,40130506193050,4,7,151.0
1283,40210008021243,1,2,151.0
1285,40131060021003,9,8,151.0
1288,40190028012006,1,5,151.0
1290,40190028012005,1,5,151.0
1291,40190008001000,1,2,151.0
1292,40190054001053,2,1,151.0
1293,40190006004005,5,1,151.0
1294,40190006004006,5,1,151.0
1295,40134226602000,6,3,151.0
1296,40134226602019,3,6,151.0
1297,40134226421006,6,3,151.0
1298,40131051033045,8,3,151.0
1299,40131166101019,4,7,151.0
1301,40133199041027,3,6,151.0
1302,40133199041029,3,6,151.0
1303,40210022001063,5,1,151.0
1304,40210022001062,1,5,151.0
1305,40131167281006,7,8,151.0
1306,40133197071007,7,8,151.0
1309,40130405354022,7,9,151.0
1310,40130405354023,7,9,151.0
1311,40130405391010,7,4,151.0
1312,40131166112077,7,8,151.0
1314,40134202081013,6,3,151.0
1318,40210024001004,1,5,151.0
1321,40134207042002,3,6,151.0
1322,40133199034012,6,3,151.0
1323,40133199034011,6,3,151.0
1326,40131050032013,8,3,150.0
1327,40132168402016,5,3,150.0
1328,40132168401025,8,3,150.0
1329,40210003251023,6,3,150.0
1330,40134205042031,3,6,150.0
1331,40134205042023,3,6,150.0
1333,40130405362001,9,4,150.0
1334,40131113004000,8,3,150.0
1335,40131067031000,8,9,150.0
1337,40131067021017,9,8,150.0
1338,40131032123000,8,3,150.0
1339,40131032121000,8,3,150.0
1341,40250014022081,7,5,150.0
1342,40190006004010,5,1,130.0
1352,40190018011003,5,1,130.0
1354,40190043101019,1,2,130.0
1355,40190043101023,1,2,130.0
1362,40190035053001,1,5,130.0
1364,40159528012018,7,2,130.0
1367,40133199031000,6,3,130.0
1370,40210020052026,1,2,130.0
1372,40134202023042,6,3,130.0
1373,40132168302013,8,3,130.0
1375,40138128012007,6,1,130.0
1376,40136100021096,7,8,130.0
1377,40130609033012,9,4,130.0
1379,40131125182077,4,7,130.0
1380,40210003161051,6,1,130.0
1381,40138148012007,1,6,130.0
1382,40210023001019,5,1,130.0
1383,40131044022011,9,8,130.0
1384,40050015002085,7,5,130.0
1385,40050015003065,7,5,130.0
1386,40050013021057,7,5,124.0
1387,40050015003063,5,7,124.0
1388,40050015003074,5,7,124.0
1389,40159532001023,2,7,124.0
1391,40159532001016,2,7,124.0
1392,40190044313013,1,2,122.0
1393,40190044313010,1,2,122.0
1394,40250016053053,7,5,122.0
1395,40159534062002,2,7,122.0
1398,40134226513006,3,6,122.0
1402,40133200071001,7,3,121.0
1403,40133200071003,7,3,121.0
1404,40137233071013,7,4,121.0
1405,40137233071020,7,4,121.0
1406,40130405361001,9,4,121.0
1407,40133199051010,6,7,121.0
1408,40133199051011,6,7,121.0
1410,40136100011001,7,8,121.0
1411,40131167312017,8,7,121.0
1412,40130609022008,4,9,121.0
1413,40210003251036,6,3,121.0
1414,40210003161060,1,6,121.0
1415,40210003162010,1,6,121.0
1416,40131032052021,8,3,121.0
1417,40131163003018,8,3,121.0
1419,40190004011006,1,2,121.0
1420,40190043101024,1,2,121.0
1424,40190028022001,5,1,120.0
1425,40190046141000,5,1,120.0
1428,40139410002000,6,7,120.0
1429,40210019001111,2,1,120.0
1432,40131166053001,7,4,120.0
1433,40134226602001,6,3,120.0
1434,40210008021241,1,2,120.0
1435,40134222251000,3,6,120.0
1436,40131166123005,4,8,120.0
1438,40210008021300,2,1,120.0
1439,40210008023113,1,2,120.0
1440,40130405383024,9,4,120.0
1441,40130927212002,9,4,120.0
1442,40138134004023,1,2,120.0
1443,40138134004031,1,2,120.0
1444,40138134004032,1,2,120.0
1445,40130610314000,7,4,120.0
1447,40131166192006,7,4,120.0
1448,40131166192000,7,4,120.0
1449,40130405323001,4,9,120.0
1451,40136133001076,8,3,120.0
1452,40250014011040,7,5,120.0
1456,40190024001024,2,5,120.0
1458,40190022012011,5,2,120.0
1459,40190024003032,5,2,120.0
1460,40131166121034,8,4,120.0
1461,40130405064030,9,4,120.0
1462,40134222232008,6,3,120.0
1463,40134222251002,3,6,120.0
1464,40136144003008,9,8,120.0
1465,40131144021000,9,8,120.0
1468,40131138006005,3,8,120.0
1469,40136152022014,8,3,120.0
1471,40131067031002,9,8,120.0
1473,40131051033044,8,3,120.0
1474,40131051033041,8,3,120.0
1476,40190004012034,2,1,120.0
1481,40190022022004,5,2,120.0
1482,40190022021028,2,1,120.0
1487,40138160031014,6,1,120.0
1488,40138160011020,1,6,120.0
1489,40134213021018,3,6,120.0
1490,40134213021019,3,6,120.0
1491,40130608014001,4,9,120.0
1492,40130304023072,5,8,120.0
1493,40130304023073,5,8,120.0
1494,40050015002000,5,7,120.0
1495,40130610601004,4,7,120.0
1496,40130610592004,7,4,120.0
1498,40131051031008,8,3,120.0
1500,40136152021004,8,3,120.0
1501,40210008023112,1,2,120.0
1502,40130101043003,3,5,101.0
1503,40130101043005,3,5,99.0
1504,40134202144013,3,6,99.0
1505,40134202143000,6,3,99.0
1509,40130506031249,7,2,99.0
1510,40137233061171,2,7,99.0
1511,40190006002019,1,2,99.0
1512,40190020001021,1,5,99.0
1513,40190020001022,1,5,99.0
1515,40159534052032,7,2,99.0
1517,40136112002015,8,9,99.0
1518,40136117001016,8,9,99.0
1519,40136117001011,8,9,99.0
1520,40131167142018,6,7,99.0
1522,40132168301029,8,3,99.0
1524,40138160032009,6,1,99.0
1526,40138101002000,6,7,98.0
1527,40137233061002,7,2,98.0
1528,40137233041276,7,2,98.0
1529,40137233061003,7,2,98.0
1530,40131166192087,7,8,98.0
1531,40136163001039,9,8,98.0
1533,40210003191082,6,1,98.0
1534,40210003071003,3,5,98.0
1535,40210003071021,5,3,98.0
1536,40131166112019,8,7,98.0
1538,40135228021017,1,6,98.0
1539,40136100011042,8,7,98.0
1541,40250015012006,7,5,98.0
1542,40190035042018,5,1,98.0
1543,40190044301001,2,1,98.0
1546,40190046172003,5,1,98.0
1548,40190003002046,1,2,98.0
1550,40131153001010,8,3,98.0
1553,40138159021033,6,1,98.0
1558,40138134004028,2,1,98.0
1559,40138134004027,2,1,98.0
1560,40134222232005,6,3,98.0
1563,40131042264015,9,8,98.0
1564,40159534052005,7,2,98.0
1565,40250014012037,5,7,98.0
1566,40190001002001,2,1,98.0
1567,40190001002002,2,1,98.0
1568,40190003002040,2,1,87.0
1570,40190004012009,2,1,87.0
1571,40250015011013,7,5,87.0
1576,40131106004007,8,9,87.0
1577,40131156002008,9,8,87.0
1578,40131138007004,3,8,87.0
1579,40131138007006,3,8,87.0
1580,40210003162011,1,6,87.0
1581,40210020052024,1,2,87.0
1582,40133199031008,3,6,87.0
1583,40210022002025,5,1,87.0
1584,40138152012003,6,1,87.0
1585,40138152012004,6,1,87.0
1588,40134201071023,3,5,87.0
1589,40219412004064,2,1,87.0
1591,40138160031016,1,6,87.0
1592,40138160031015,1,6,87.0
1593,40138160023000,6,1,87.0
1594,40138160012038,6,1,87.0
1595,40138161004015,6,1,87.0
1598,40190044221025,2,1,87.0
1601,40190044252000,1,2,87.0
1602,40138160031004,6,1,87.0
1603,40130506203081,7,4,87.0
1607,40138104002017,7,6,87.0
1608,40136108002037,9,7,87.0
1611,40130506112007,7,4,87.0
1612,40130610314008,7,4,87.0
1613,40138128011017,6,1,87.0
1614,40131138006010,3,8,87.0
1615,40137233041275,2,7,87.0
1616,40130101043007,3,5,87.0
1619,40190046172000,5,1,87.0
1621,40138124002017,1,6,87.0
1622,40131051033047,8,3,87.0
1623,40131129004005,8,9,87.0
1625,40134226102006,6,3,87.0
1626,40131166111026,8,7,87.0
1627,40219413001024,2,7,87.0
1636,40190024003000,5,2,87.0
1640,40190004012010,2,1,87.0
1644,40190040611003,5,2,87.0
1646,40190041173021,5,2,87.0
1647,40190041173047,5,2,87.0
1655,40131138007020,3,8,87.0
1656,40131138007029,3,8,87.0
1657,40130927203001,9,4,87.0
1658,40130927151002,4,9,87.0
1659,40130927151003,4,9,87.0
1662,40210002042000,1,6,87.0
1663,40137233041217,7,2,87.0
1664,40137233041215,2,7,87.0
1666,40130506093017,7,4,87.0
1667,40131167272018,8,7,87.0
1668,40131167312016,8,7,87.0
1672,40136108002036,7,9,87.0
1673,40219412002037,1,2,87.0
1674,40138104002001,6,7,87.0
1677,40210003161052,1,6,87.0
1678,40130405383038,7,4,87.0
1682,40210020012000,1,2,87.0
1683,40210012001170,2,1,87.0
1684,40210012001162,2,1,87.0
1686,40050015003083,7,5,87.0
1687,40131079003008,8,3,87.0
1689,40138100001000,6,7,87.0
1691,40130506042167,7,2,87.0
1695,40130405341014,9,4,87.0
1697,40131127004011,9,4,87.0
1698,40134213022002,3,6,87.0
1699,40130927203017,4,9,87.0
1700,40130405371000,9,7,87.0
1701,40130927201000,9,4,87.0
1702,40138176003115,1,6,87.0
1703,40132168302014,8,3,87.0
1704,40130715051037,4,9,87.0
1705,40130405064000,9,4,87.0
1708,40190004012036,2,1,87.0
1709,40159548024379,2,7,87.0
1711,40134208004001,3,6,87.0
1712,40131163003017,8,3,87.0
1713,40130506112001,7,4,87.0
1714,40131138006050,3,8,87.0
1715,40131138006049,3,8,87.0
1716,40131172002042,8,3,87.0
1717,40136107001052,5,8,87.0
1720,40131079003009,8,3,87.0
1723,40131112031003,3,8,87.0
1725,40130405331004,9,4,87.0
1728,40131079002004,3,8,87.0
1729,40131166162028,8,9,86.0
1730,40131166121040,4,8,86.0
1733,40250014012036,7,5,86.0
1734,40190025091028,2,5,86.0
1738,40190035061001,1,5,86.0
1739,40130506031230,7,2,86.0
1740,40130405283001,7,4,86.0
1741,40131067011004,8,9,86.0
1743,40133199054000,6,7,86.0
1745,40130927203005,9,4,86.0
1747,40210003242016,3,6,86.0
1748,40130405371021,7,9,86.0
1750,40190041172006,2,5,86.0
1752,40132168311014,8,3,86.0
1753,40210003071005,3,5,86.0
1754,40190040614055,2,5,86.0
1757,40190041173019,5,2,86.0
1758,40137233041093,7,2,86.0
1759,40136107002037,5,8,86.0
1760,40136107002036,8,5,86.0
1762,40136163001037,8,9,86.0
1764,40136107002035,8,5,86.0
1765,40131166192078,8,7,86.0
1767,40130101042025,5,3,86.0
1769,40131156002012,9,8,86.0
1771,40133199071002,7,6,85.0
1773,40136125002018,8,5,85.0
1774,40131138007001,8,3,85.0
1777,40190040611023,5,2,85.0
1778,40190040611018,5,2,85.0
1780,40190008001120,2,1,85.0
1787,40190003001001,2,1,85.0
1790,40131162033024,8,3,85.0
1791,40130506093004,7,4,85.0
1792,40130506203153,7,4,85.0
1794,40130927203004,9,4,85.0
1795,40130927203000,9,4,85.0
1796,40130304023079,8,5,85.0
1797,40136125002002,8,5,85.0
1798,40130304023078,8,5,85.0
1803,40199803001051,2,5,85.0
1805,40131148003016,9,8,85.0
1807,40131129004010,8,9,85.0
1808,40131138002004,3,8,85.0
1810,40130506042105,2,7,85.0
1811,40137233061008,7,2,85.0
1812,40130506042101,2,7,85.0
1813,40134226542023,6,1,78.0
1815,40130405362049,9,4,78.0
1816,40131138006009,3,8,78.0
1817,40137233041090,7,2,78.0
1819,40131167331033,8,7,78.0
1820,40250014011053,5,7,78.0
1821,40250016053030,7,5,78.0
1824,40131084004024,3,8,78.0
1825,40131138007021,3,8,78.0
1826,40130405391013,4,7,78.0
1827,40130405391014,4,7,78.0
1831,40131051033057,3,8,78.0
1836,40138128012008,6,1,78.0
1837,40131166112076,7,8,78.0
1838,40131117004003,8,9,78.0
1839,40131162022003,3,8,78.0
1840,40136108002042,7,9,78.0
1841,40136108002038,9,7,78.0
1842,40210020052065,1,2,67.0
1843,40190043101028,1,2,67.0
1844,40190006004035,5,1,67.0
1845,40130506203018,7,4,67.0
1846,40130506203019,7,4,67.0
1847,40210019001110,2,1,67.0
1848,40131166112073,7,8,67.0
1849,40130609012000,9,4,67.0
1851,40131166112088,8,7,67.0
1854,40134226522003,6,3,67.0
1856,40190041122026,2,5,67.0
1859,40134214004002,3,6,67.0
1860,40136100022050,7,8,67.0
1861,40131166112070,7,8,67.0
1862,40131166053003,4,7,67.0
1863,40131166053006,4,7,67.0
1864,40131050032009,8,3,67.0
1865,40131050032008,8,3,67.0
1869,40130610612015,4,7,67.0
1879,40190046141005,5,1,67.0
1884,40132168311015,8,3,67.0
1885,40130609022000,4,9,67.0
1886,40130927203006,9,4,67.0
1887,40130610582068,4,7,67.0
1888,40136108002035,9,7,67.0
1889,40190020005000,1,5,67.0
1890,40050015002001,5,7,67.0
1891,40050015002002,5,7,67.0
1892,40050015002065,5,7,67.0
1895,40138156024011,1,6,67.0
1898,40210012001034,1,2,65.0
1899,40210012001035,1,2,65.0
1900,40130608014000,9,4,65.0
1901,40210024003120,1,5,65.0
1902,40136132001008,8,5,62.0
1903,40131094012001,4,9,62.0
